35,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000464_p_s.jpg,camping,"［강원 양양］ 양양 탄비치 레이버스 서핑 스쿨＆서핑샵","［강원 양양］ 양양 탄비치 레이버스 서핑 스쿨＆서핑",2023.05.04~2023.10.31,https://tickets.interpark.com/goods/Y3000464,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000464_0.jpg,,0
36,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001401_p_s.jpg,camping,"［강원 영월］ 동강래프팅 어라연코스",동강래프팅주식회사,2023.06.30~2023.12.31,https://tickets.interpark.com/goods/Y3001401,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001401_0.jpg,,1
37,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001487_p_s.jpg,camping,"［강원 인제］ 인제 짚트랙","［강원］ 인제 짚트랙",2023.07.17~2023.12.31,https://tickets.interpark.com/goods/Y3001487,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001487_0.jpg,,1
38,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001191_p_s.jpg,camping,"［강원 정선］ 정선 가리왕산 케이블카 이용권","정선 가리왕산 케이블카",2023.08.22~2023.12.31,https://tickets.interpark.com/goods/Y3001191,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001191_0.jpg,,1
39,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000516_p_s.jpg,camping,"［강원 정선］ 하이원 워터월드 눈의나라 물놀이용품 렌탈 입장권 할인","눈의나라 물놀이용품 렌탈",2023.05.17~2024.03.31,https://tickets.interpark.com/goods/Y3000516,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000516_0.jpg,,1
40,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001380_p_s.jpg,camping,"［강원 춘천］ 강촌 레저클럽 ATV/ 카트/ 서바이벌",강촌레져클럽,2023.07.31~2023.12.31,https://tickets.interpark.com/goods/Y3001380,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001380_0.jpg,,1
41,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000717_p_s.jpg,camping,"［강원 춘천］ 강촌 아르고레저, ATV, 카트, 서바이벌","강촌 아르고레저",2023.06.19~2023.12.31,https://tickets.interpark.com/goods/Y3000717,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000717_0.jpg,,1
42,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001482_p_s.jpg,camping,"［강원 춘천］ 강촌 ATV 북청 레저","［춘천］ 강촌 ATV 북청 레저",2023.07.20~2023.12.31,https://tickets.interpark.com/goods/Y3001482,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001482_0.jpg,,1
43,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001379_p_s.jpg,camping,"［강원 춘천］ 강촌 ATV 북청대여점","［강원 춘천］ 강촌 ATV 북청대여점",2023.07.20~2023.12.31,https://tickets.interpark.com/goods/Y3001379,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001379_0.jpg,,1
44,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001395_p_s.jpg,camping,"［강원 춘천］ 삼악산 호수 케이블카 입장권","춘천 삼악산 호수 케이블카",2023.09.22~2023.12.30,https://tickets.interpark.com/goods/Y3001395,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001395_0.jpg,,1
